,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_bin,Ecology_3_bin,Shops_2_bin,DistrictSize,IsDistrictLarge,MedPriceByDistrict
571,34,2.0,57.969964222530145,32.01248263525128,9.0,6,14.0,2001.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,231828.43766693235,1,1,1,86,0,266556.40661193803
572,34,2.0,61.33496777880346,10.0,6.0,26,1.0,2014.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,286564.4419718113,1,1,1,86,0,266556.40661193803
573,34,2.0,60.366625674269216,57.70914937562125,10.0,20,19.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,241737.8084974161,1,1,1,86,0,266556.40661193803
574,34,2.0,60.00644444076788,55.80568054684916,6.0,4,1.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,256069.35831470406,1,1,1,86,0,266556.40661193803
575,34,2.0,61.67356794959855,61.76232210715219,6.0,14,14.0,2018.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,269906.91290695465,1,1,1,86,0,266556.40661193803
576,34,2.0,53.0772330356639,33.957883842274306,6.0,10,17.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,245833.60909408514,1,1,1,86,0,266556.40661193803
577,34,2.0,66.31067155756256,61.142481178777636,11.0,23,25.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,319145.6942494532,1,1,1,86,0,266556.40661193803
578,34,2.0,62.874315465039636,55.80568054684916,6.0,26,1.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,279097.8845113828,1,1,1,86,0,266556.40661193803
579,34,2.0,58.20141388357172,33.41321795503983,10.0,14,17.0,1999.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,259477.3031770998,1,1,1,86,0,266556.40661193803
580,34,2.0,68.90110193890537,67.92671837639828,10.0,16,25.0,2016.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,275893.4197200652,1,1,1,86,0,266556.40661193803
581,34,2.0,61.35736651451006,61.67301369007309,10.0,18,25.0,2019.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,260051.7579922333,1,1,1,86,0,266556.40661193803
582,34,2.0,53.55902809255145,33.148711036417275,9.0,3,17.0,1999.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,245924.3619501161,1,1,1,86,0,266556.40661193803
583,34,2.0,62.84535429187669,60.87826305001233,6.0,6,6.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,276616.6784954175,1,1,1,86,0,266556.40661193803
584,34,2.0,58.09987050271373,33.05776707410225,9.0,16,17.0,1995.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,254285.9106229129,1,1,1,86,0,266556.40661193803
585,34,2.0,65.23539532668903,10.0,6.0,8,1.0,2014.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,336951.6289303201,1,1,1,86,0,266556.40661193803
586,34,2.0,52.280851618420456,30.496945964943233,8.0,8,9.0,1998.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,240299.1656301765,1,1,1,86,0,266556.40661193803
587,34,2.0,57.58793053715153,55.80568054684916,6.0,6,17.0,2015.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,237941.3732660113,1,1,1,86,0,266556.40661193803
588,34,2.0,57.793463647524675,35.387481348000144,9.0,15,17.0,1996.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,249044.41465244853,1,1,1,86,0,266556.40661193803
589,34,2.0,57.35070031751031,55.80568054684916,10.0,25,30.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,343821.9347439352,1,1,1,86,0,266556.40661193803
590,34,2.0,61.52966659416914,58.66919357418863,10.0,4,12.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,238778.01104713447,1,1,1,86,0,266556.40661193803
591,34,2.0,57.393129278875676,59.021193644258794,6.0,15,17.0,2015.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,278693.7651538604,1,1,1,86,0,266556.40661193803
592,34,2.0,75.84973204664206,75.74729774501648,6.0,24,1.0,2016.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,426985.6670578486,1,1,1,86,0,266556.40661193803
593,34,2.0,59.28049655731993,35.62015108058178,10.0,24,22.0,2007.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,277811.2921124708,1,1,1,86,0,266556.40661193803
594,34,2.0,51.11617572890622,34.838481094861734,8.0,14,17.0,2001.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,239710.6277835164,1,1,1,86,0,266556.40661193803
595,34,2.0,76.43425530870675,74.88776254854992,6.0,23,23.0,2015.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,423527.95816677745,1,1,1,86,0,266556.40661193803
596,34,2.0,61.17251632293808,54.76201278841383,6.0,14,1.0,2015.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,279806.6992305174,1,1,1,86,0,266556.40661193803
597,34,2.0,64.16875873815923,55.80568054684916,10.0,14,25.0,2014.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,288510.0383038261,1,1,1,86,0,266556.40661193803
598,34,2.0,57.17084996276633,55.80568054684916,10.0,21,21.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,210878.52397567008,1,1,1,86,0,266556.40661193803
599,34,2.0,61.95827227729607,55.80568054684916,6.0,5,1.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,263205.9003169214,1,1,1,86,0,266556.40661193803
600,34,2.0,69.93622276626472,55.80568054684916,6.0,6,17.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,270666.85092527786,1,1,1,86,0,266556.40661193803
601,34,2.0,52.79769916921829,55.80568054684916,9.0,13,17.0,2017.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,194570.58723573672,1,1,1,86,0,266556.40661193803
602,34,2.0,59.292702342135385,55.80568054684916,10.0,20,26.0,2013.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,244668.6134104145,1,1,1,86,0,266556.40661193803
603,34,2.0,54.823372864924075,58.21321494815135,6.0,16,1.0,2018.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,280144.79983238963,1,1,1,86,0,266556.40661193803
604,34,2.0,61.36320476474364,56.8493483052845,9.0,23,25.0,2018.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,277013.3515695761,1,1,1,86,0,266556.40661193803
605,34,2.0,69.46095551250653,55.80568054684916,6.0,6,25.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,254792.7173210539,1,1,1,86,0,266556.40661193803
606,34,2.0,58.0995659759784,55.80568054684916,6.0,22,1.0,1977.0,0.069753361,B,B,53,13670,4,990.0,1,11,B,283312.67099065625,1,1,1,86,0,266556.40661193803
607,74,2.0,82.66791473448255,50.89031824854676,6.0,16,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,244145.8270685723,1,1,1,90,0,242298.10837853642
608,74,2.0,80.82585267134866,79.44387475050334,6.0,6,1.0,2017.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,224079.85919570838,1,1,1,90,0,242298.10837853642
609,74,2.0,44.858613109645674,30.06753092860344,6.0,4,9.0,1974.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,199345.33839498519,1,1,1,90,0,242298.10837853642
610,74,2.0,72.53034590803834,50.89031824854676,6.0,8,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,235829.14013749093,1,1,1,90,0,242298.10837853642
611,74,2.0,66.54699933004147,65.22061698581524,6.0,17,17.0,2014.0,0.309479124,B,B,35,7715,4,990.0,0,6,B,156028.36959610114,1,1,1,90,0,242298.10837853642
612,74,2.0,69.14567367877771,50.89031824854676,6.0,4,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,246684.18590770641,1,1,1,90,0,242298.10837853642
613,74,2.0,81.05304359102703,50.89031824854676,6.0,6,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,256057.8397069474,1,1,1,90,0,242298.10837853642
614,74,2.0,78.92235034078669,79.8113575373521,6.0,9,1.0,2016.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,260835.7683985671,1,1,1,90,0,242298.10837853642
615,74,2.0,82.46967014065156,50.89031824854676,6.0,4,12.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,228391.9941447645,1,1,1,90,0,242298.10837853642
616,74,2.0,73.29796609462142,50.89031824854676,6.0,2,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,231056.49684687238,1,1,1,90,0,242298.10837853642
617,74,2.0,68.0326500616289,50.89031824854676,6.0,1,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,195389.93683675196,1,1,1,90,0,242298.10837853642
618,74,2.0,57.702986875323475,32.331407293522986,9.0,9,16.0,1986.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,220191.3220737645,1,1,1,90,0,242298.10837853642
619,74,2.0,53.24994077141801,31.135736867562255,9.0,7,17.0,1989.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,194873.9043350169,1,1,1,90,0,242298.10837853642
620,74,2.0,92.88318038857979,50.89031824854676,6.0,15,22.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,284488.5640507825,1,1,1,90,0,242298.10837853642
621,74,2.0,71.06185373681834,72.54190535012769,10.0,3,17.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,233814.07530028233,1,1,1,90,0,242298.10837853642
622,74,2.0,87.10519184487794,87.20199450729119,6.0,9,17.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,261621.49584140768,1,1,1,90,0,242298.10837853642
623,74,2.0,81.04641127091502,83.25998775758114,11.0,16,22.0,2019.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,242298.10837853642,1,1,1,90,0,242298.10837853642
624,74,2.0,87.14550131056505,86.48859108129221,6.0,8,17.0,2015.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,253411.00903381448,1,1,1,90,0,242298.10837853642
625,74,2.0,55.44975230629652,30.584191316099247,9.0,2,23.0,2010.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,241426.3960999263,1,1,1,90,0,242298.10837853642
626,74,2.0,73.31497505994463,74.13126066002347,6.0,7,6.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,254005.38186295828,1,1,1,90,0,242298.10837853642
627,74,2.0,75.3694747318338,40.74916919663425,13.0,4,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,263391.82135421556,1,1,1,90,0,242298.10837853642
628,74,2.0,76.07343023065665,50.89031824854676,9.0,4,17.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,226821.3434341367,1,1,1,90,0,242298.10837853642
629,74,2.0,55.89639366385681,31.72648597209092,9.0,9,17.0,2006.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,241131.73387999448,1,1,1,90,0,242298.10837853642
630,74,2.0,81.41493623941443,50.89031824854676,6.0,19,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,242733.47847146558,1,1,1,90,0,242298.10837853642
631,74,2.0,66.94420345880073,67.66071012784126,6.0,8,7.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,212801.12297163927,1,1,1,90,0,242298.10837853642
632,74,2.0,73.49009284126512,50.89031824854676,6.0,8,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,238317.6816833847,1,1,1,90,0,242298.10837853642
633,74,2.0,81.80573859936236,50.89031824854676,6.0,12,10.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,245923.1300604141,1,1,1,90,0,242298.10837853642
634,74,2.0,79.93766464272322,82.9315950183548,6.0,8,21.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,226808.7471681844,1,1,1,90,0,242298.10837853642
635,74,2.0,91.769796865618,50.89031824854676,6.0,8,1.0,2017.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,288519.4054454396,1,1,1,90,0,242298.10837853642
636,74,2.0,91.9731043755259,50.89031824854676,14.0,17,23.0,2010.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,383841.928038505,1,1,1,90,0,242298.10837853642
637,74,2.0,79.73384700132864,81.23188531882802,6.0,10,22.0,2017.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,248757.51738988038,1,1,1,90,0,242298.10837853642
638,74,2.0,75.45550861938015,50.89031824854676,6.0,5,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,249093.77969137928,1,1,1,90,0,242298.10837853642
639,74,2.0,76.07697567033756,50.89031824854676,6.0,7,22.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,248611.5026762659,1,1,1,90,0,242298.10837853642
640,74,2.0,64.10317334969275,50.89031824854676,6.0,4,12.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,227993.1793614743,1,1,1,90,0,242298.10837853642
641,74,2.0,57.52561577279489,36.76136393039012,9.0,4,17.0,1992.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,224306.43482957434,1,1,1,90,0,242298.10837853642
642,74,2.0,53.09667568389757,34.610311423818914,9.0,2,14.0,2009.0,0.130617806,B,B,39,10418,9,900.0,1,9,B,74181.1637459336,1,1,1,90,0,242298.10837853642
643,74,2.0,71.74786945245144,74.57980891829484,9.0,5,5.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,243329.91257856032,1,1,1,90,0,242298.10837853642
644,74,2.0,54.51449987817621,30.49500602429679,9.0,8,17.0,2002.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,260200.15073340255,1,1,1,90,0,242298.10837853642
645,74,2.0,72.09946240599034,50.89031824854676,6.0,2,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,248637.2700533616,1,1,1,90,0,242298.10837853642
646,74,2.0,39.219848126999004,27.95450790651287,6.0,9,12.0,1970.0,0.371148999,B,B,34,7065,1,750.0,2,5,B,162479.80219972422,1,1,1,90,0,242298.10837853642
647,74,2.0,83.25956532620769,10.0,6.0,12,1.0,2017.0,0.309479124,B,B,35,7715,4,990.0,0,6,B,260852.2309765425,1,1,1,90,0,242298.10837853642
648,74,2.0,86.96944086214089,50.89031824854676,6.0,2,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,246405.1673694329,1,1,1,90,0,242298.10837853642
649,74,2.0,44.829835980725775,32.41024742830256,6.0,4,12.0,1971.0,0.309479124,B,B,35,7715,4,990.0,0,6,B,179019.44575138672,1,1,1,90,0,242298.10837853642
650,23,2.0,64.55620925344805,51.61566680207637,6.0,8,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,173910.92372317292,1,1,1,449,1,144555.52331135725
651,23,2.0,58.692132931238426,51.61566680207637,6.0,16,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,184501.01122512695,1,1,1,449,1,144555.52331135725
652,23,2.0,49.929488622133064,51.61566680207637,6.0,9,12.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,88464.4253950588,1,1,1,449,1,144555.52331135725
653,23,2.0,56.21870163187176,51.61566680207637,6.0,3,3.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,90303.66568299793,1,1,1,449,1,144555.52331135725
654,23,2.0,48.76013224783535,51.61566680207637,6.0,3,3.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,113250.42650034721,1,1,1,449,1,144555.52331135725
655,23,2.0,57.69961907981183,51.61566680207637,10.0,2,1.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,114168.53270326485,1,1,1,449,1,144555.52331135725
656,23,2.0,58.64681763048677,27.335360536533127,6.0,2,4.0,2015.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,94827.30508499325,1,1,1,449,1,144555.52331135725
657,23,2.0,58.911137112415545,51.61566680207637,6.0,5,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,166590.885266394,1,1,1,449,1,144555.52331135725
658,23,2.0,60.42465436312048,40.24287568769015,10.0,20,21.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,169492.86767709127,1,1,1,449,1,144555.52331135725
659,23,2.0,65.37208426984628,51.61566680207637,6.0,8,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,173760.2267841799,1,1,1,449,1,144555.52331135725
660,23,2.0,50.240691072913826,51.61566680207637,6.0,4,20.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,97498.8993489016,1,1,1,449,1,144555.52331135725
661,23,2.0,55.86962475037349,54.17771335671314,10.0,3,17.0,2015.0,0.005767451,B,B,1,388,0,990.0,0,0,B,63900.20558965756,1,1,1,449,1,144555.52331135725
662,23,2.0,61.39513444660467,51.61566680207637,6.0,17,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,156232.46504827178,1,1,1,449,1,144555.52331135725
663,23,2.0,60.64919187044346,51.61566680207637,6.0,5,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,167008.65915943452,1,1,1,449,1,144555.52331135725
664,23,2.0,57.30951201585512,51.61566680207637,6.0,3,2.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,91461.387387881,1,1,1,449,1,144555.52331135725
665,23,2.0,46.91273749810572,27.853008014763642,6.0,6,5.0,1967.0,0.014072961,B,B,2,475,0,990.0,0,0,B,114980.00777479613,1,1,1,449,1,144555.52331135725
666,23,2.0,54.023920396541996,54.83467300874146,10.0,3,3.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,93991.02357830193,1,1,1,449,1,144555.52331135725
667,23,2.0,53.355161562485314,51.61566680207637,6.0,1,3.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,90512.94765272576,1,1,1,449,1,144555.52331135725
668,23,2.0,47.256314549334604,51.61566680207637,6.0,7,12.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,98897.32314475776,1,1,1,449,1,144555.52331135725
669,23,2.0,52.97316717771302,31.386261386680346,9.0,8,17.0,2008.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,79325.62607583651,1,1,1,449,1,144555.52331135725
670,23,2.0,52.72307152637521,51.61566680207637,6.0,10,17.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,126243.20833148828,1,1,1,449,1,144555.52331135725
671,23,2.0,56.2409836037812,54.71065759242488,10.0,4,20.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,109451.03782746162,1,1,1,449,1,144555.52331135725
672,23,2.0,78.41808370933505,78.38463132297565,6.0,4,4.0,1977.0,0.014072961,B,B,2,475,0,990.0,0,0,B,147317.0056385009,1,1,1,449,1,144555.52331135725
673,23,2.0,53.40281098422278,54.491795980445715,6.0,5,15.0,2018.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,94632.3377253808,1,1,1,449,1,144555.52331135725
674,23,2.0,52.48691114209408,33.862829293596256,9.0,3,17.0,2013.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,132721.50561697944,1,1,1,449,1,144555.52331135725
675,23,2.0,61.654883875612384,34.81549996498026,11.0,2,17.0,2016.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,120116.76188010865,1,1,1,449,1,144555.52331135725
676,23,2.0,53.19964976411252,32.45905229638281,9.0,3,3.0,2019.0,0.005767451,B,B,1,388,0,990.0,0,0,B,94061.94357934453,1,1,1,449,1,144555.52331135725
677,23,2.0,56.95459365604312,51.61566680207637,6.0,5,1.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,99997.34658107474,1,1,1,449,1,144555.52331135725
678,23,2.0,61.81349085110928,51.61566680207637,6.0,14,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,183445.4437205474,1,1,1,449,1,144555.52331135725
679,23,2.0,60.318826533326224,59.55355295239436,6.0,6,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,161140.9484045371,1,1,1,449,1,144555.52331135725
680,23,2.0,65.19410456757899,51.61566680207637,6.0,4,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,158591.79176787275,1,1,1,449,1,144555.52331135725
681,23,2.0,61.1089758052118,51.61566680207637,6.0,16,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,165615.06408697015,1,1,1,449,1,144555.52331135725
682,23,2.0,63.43191384501549,35.766336735048206,12.0,15,17.0,2011.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,118193.48979843047,1,1,1,449,1,144555.52331135725
683,23,2.0,79.22329394358496,51.61566680207637,6.0,6,9.0,1977.0,0.014072961,B,B,2,475,0,990.0,0,0,B,155529.56754102223,1,1,1,449,1,144555.52331135725
684,23,2.0,52.0353156352596,51.61566680207637,6.0,6,12.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,93237.86125275689,1,1,1,449,1,144555.52331135725
685,23,2.0,53.198316514954854,51.61566680207637,6.0,3,3.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,83099.55136946382,1,1,1,449,1,144555.52331135725
686,23,2.0,68.29310859799375,51.61566680207637,6.0,4,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,155047.36309985848,1,1,1,449,1,144555.52331135725
687,23,2.0,62.98277573849064,51.61566680207637,6.0,15,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,166111.456185451,1,1,1,449,1,144555.52331135725
688,23,2.0,51.40121237217207,51.61566680207637,6.0,5,12.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,90834.35100767127,1,1,1,449,1,144555.52331135725
689,23,2.0,52.48807957716893,33.19243064541155,9.0,13,17.0,2011.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,101008.75528181175,1,1,1,449,1,144555.52331135725
690,23,2.0,73.14485924458738,37.64079739552946,10.0,5,17.0,2010.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,256017.8137527494,1,1,1,449,1,144555.52331135725
691,23,2.0,63.313193690784324,51.61566680207637,6.0,17,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,162005.09611344655,1,1,1,449,1,144555.52331135725
692,23,2.0,65.63601526515494,51.61566680207637,6.0,5,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,151649.9711212688,1,1,1,449,1,144555.52331135725
693,23,2.0,68.96573876688166,66.22416863006757,6.0,12,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,184896.1368951622,1,1,1,449,1,144555.52331135725
694,23,2.0,62.270099586644285,51.61566680207637,6.0,9,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,166728.07020940213,1,1,1,449,1,144555.52331135725
695,23,2.0,65.34460510575595,51.61566680207637,6.0,8,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,158694.33828508257,1,1,1,449,1,144555.52331135725
696,23,2.0,62.34847740489669,51.61566680207637,6.0,27,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,168381.12417950365,1,1,1,449,1,144555.52331135725
697,23,2.0,66.32913983435746,51.61566680207637,6.0,12,2.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,159839.77854666085,1,1,1,449,1,144555.52331135725
698,23,2.0,60.7696439436403,59.878101255675475,10.0,4,17.0,2019.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,175066.7467009892,1,1,1,449,1,144555.52331135725
699,23,2.0,54.14655350653007,51.61566680207637,6.0,5,10.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,96840.00890563003,1,1,1,449,1,144555.52331135725
700,23,2.0,44.33110992130957,51.61566680207637,6.0,2,3.0,2018.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,91305.84235044569,1,1,1,449,1,144555.52331135725
701,23,2.0,56.80985869201504,10.0,6.0,3,4.0,2015.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,124695.92179218885,1,1,1,449,1,144555.52331135725
702,23,2.0,54.90694148301874,58.33847776192936,10.0,3,3.0,2019.0,0.005767451,B,B,1,388,0,990.0,0,0,B,83530.8319503985,1,1,1,449,1,144555.52331135725
703,23,2.0,57.11935370737428,52.192562226108926,6.0,5,1.0,2015.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,93636.19952094727,1,1,1,449,1,144555.52331135725
704,23,2.0,65.56106837250263,51.61566680207637,6.0,14,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,168499.83512185368,1,1,1,449,1,144555.52331135725
705,23,2.0,62.485260284906616,51.61566680207637,6.0,23,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,166176.55791809937,1,1,1,449,1,144555.52331135725
706,23,2.0,51.330209313563,51.61566680207637,6.0,2,17.0,1977.0,0.034656082000000005,B,B,0,168,0,990.0,0,0,B,105059.2852248056,1,1,1,449,1,144555.52331135725
707,23,2.0,66.79384078575626,45.47424350242554,9.0,19,17.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,167591.80428328633,1,1,1,449,1,144555.52331135725
708,23,2.0,63.58996099292201,51.61566680207637,6.0,5,1.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,144708.80130228758,1,1,1,449,1,144555.52331135725
709,23,2.0,58.63486587397398,51.61566680207637,6.0,5,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,179772.35500744413,1,1,1,449,1,144555.52331135725
710,23,2.0,57.363837878119924,55.604269022197684,6.0,3,15.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,95227.62905442367,1,1,1,449,1,144555.52331135725
711,23,2.0,54.35462435230073,51.61566680207637,6.0,4,15.0,2017.0,0.005767451,B,B,1,388,0,990.0,0,0,B,91011.48552842301,1,1,1,449,1,144555.52331135725
712,23,2.0,63.58211896013822,51.61566680207637,6.0,10,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,161579.38360855958,1,1,1,449,1,144555.52331135725
713,23,2.0,61.79611250745186,51.61566680207637,6.0,8,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,151544.9430710068,1,1,1,449,1,144555.52331135725
714,23,2.0,94.44404892734819,49.35960031160934,14.0,16,25.0,2011.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,143534.94075636019,1,1,1,449,1,144555.52331135725
715,23,2.0,66.60609989642806,51.61566680207637,6.0,18,17.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,168607.17918870796,1,1,1,449,1,144555.52331135725
716,23,2.0,81.46155055124926,74.16881560479908,6.0,3,9.0,2017.0,0.014072961,B,B,2,475,0,990.0,0,0,B,156131.89795029289,1,1,1,449,1,144555.52331135725
717,23,2.0,64.64153746674799,62.274780022380774,6.0,14,17.0,2018.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,168945.2668037612,1,1,1,449,1,144555.52331135725
718,23,2.0,57.65717579710857,51.61566680207637,6.0,3,3.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,93493.64280194779,1,1,1,449,1,144555.52331135725
719,23,2.0,61.899407967365725,51.61566680207637,6.0,24,25.0,1977.0,0.075778755,B,B,6,1437,3,990.0,0,2,B,184290.22073469733,1,1,1,449,1,144555.52331135725
720,23,2.0,54.590471868818376,51.61566680207637,6.0,5,1.0,1977.0,0.005767451,B,B,1,388,0,990.0,0,0,B,97097.4495622089,1,1,1,449,1,144555.52331135725
